Type_MLT,Family,Type,Sex,E0,age,mxn,qxn,lxn,Lxn,dxn,Txn,sxn,exn,axn
UN,Chilean,UN Chilean,Female,20,0,0.39453,0.31400,100000,79590,31400,2000000,0.61733,20.00,0.350
UN,Chilean,UN Chilean,Female,20,1,0.07346,0.24530,68600,229076,16828,1920410,0.80199,27.99,1.307
UN,Chilean,UN Chilean,Female,20,5,0.01580,0.07557,51772,247547,3912,1691334,0.93965,32.67,2.108
UN,Chilean,UN Chilean,Female,20,10,0.01189,0.05780,47860,232608,2766,1443787,0.92383,30.17,2.581
UN,Chilean,UN Chilean,Female,20,15,0.02133,0.10164,45094,214890,4583,1211179,0.87505,26.86,2.692
UN,Chilean,UN Chilean,Female,20,20,0.03089,0.14339,40510,188039,5809,996289,0.85140,24.59,2.502
UN,Chilean,UN Chilean,Female,20,25,0.03295,0.15201,34702,160097,5275,808250,0.84294,23.29,2.458
UN,Chilean,UN Chilean,Female,20,30,0.03518,0.16132,29427,134953,4747,648153,0.83957,22.03,2.434
UN,Chilean,UN Chilean,Female,20,35,0.03437,0.15778,24680,113302,3894,513200,0.84631,20.79,2.407
UN,Chilean,UN Chilean,Female,20,40,0.03259,0.15032,20786,95889,3125,399898,0.84786,19.24,2.427
UN,Chilean,UN Chilean,Female,20,45,0.03398,0.15642,17661,81301,2763,304009,0.83532,17.21,2.464
UN,Chilean,UN Chilean,Female,20,50,0.03880,0.17684,14899,67912,2635,222708,0.80366,14.95,2.502
UN,Chilean,UN Chilean,Female,20,55,0.04948,0.22020,12264,54578,2701,154796,0.75445,12.62,2.504
UN,Chilean,UN Chilean,Female,20,60,0.06416,0.27625,9563,41176,2642,100218,0.68732,10.48,2.486
UN,Chilean,UN Chilean,Female,20,65,0.08708,0.35605,6922,28301,2464,59042,0.60446,8.53,2.441
UN,Chilean,UN Chilean,Female,20,70,0.11590,0.44485,4457,17107,1983,30741,0.50461,6.90,2.388
UN,Chilean,UN Chilean,Female,20,75,0.15901,0.55473,2474,8632,1373,13634,0.41065,5.51,2.276
UN,Chilean,UN Chilean,Female,20,80,0.19784,0.63656,1102,3545,701,5001,0.32213,4.54,2.200
UN,Chilean,UN Chilean,Female,20,85,0.25706,0.73308,400,1142,294,1457,0.23345,3.64,2.070
UN,Chilean,UN Chilean,Female,20,90,0.32647,0.81424,107,267,87,315,0.16144,2.94,1.922
UN,Chilean,UN Chilean,Female,20,95,0.40417,0.87607,20,43,17,48,0.10794,2.42,1.767
UN,Chilean,UN Chilean,Female,20,100,0.48689,0.91915,2,5,2,5,0.07112,2.03,1.614
UN,Chilean,UN Chilean,Female,20,105,0.57034,0.94714,0,0,0,0,0.04723,1.74,1.474
UN,Chilean,UN Chilean,Female,20,110,0.64997,0.96451,0,0,0,0,0.03230,1.53,1.355
UN,Chilean,UN Chilean,Female,20,115,0.72198,0.97508,0,0,0,0,0.02310,1.38,1.257
UN,Chilean,UN Chilean,Female,20,120,0.78389,0.98151,0,0,0,0,0.01743,1.27,1.182
UN,Chilean,UN Chilean,Female,20,125,0.83483,0.98548,0,0,0,0,0.01393,1.20,1.124
UN,Chilean,UN Chilean,Female,20,130,0.88265,1.00000,0,0,0,0,,1.13,1.133
UN,Chilean,UN Chilean,Female,21,0,0.38259,0.30639,100000,80084,30639,2100000,0.62758,21.00,0.350
UN,Chilean,UN Chilean,Female,21,1,0.06950,0.23417,69361,233706,16242,2019916,0.81148,29.12,1.307
UN,Chilean,UN Chilean,Female,21,5,0.01490,0.07140,53119,254633,3793,1786210,0.94299,33.63,2.110
UN,Chilean,UN Chilean,Female,21,10,0.01122,0.05461,49326,240116,2694,1531577,0.92802,31.05,2.582
UN,Chilean,UN Chilean,Female,21,15,0.02010,0.09605,46632,222832,4479,1291461,0.88180,27.69,2.694
UN,Chilean,UN Chilean,Female,21,20,0.02913,0.13578,42153,196494,5724,1068629,0.85904,25.35,2.506
UN,Chilean,UN Chilean,Female,21,25,0.03118,0.14445,36430,168797,5262,872134,0.85048,23.94,2.463
UN,Chilean,UN Chilean,Female,21,30,0.03340,0.15382,31167,143558,4794,703337,0.84671,22.57,2.439
UN,Chilean,UN Chilean,Female,21,35,0.03281,0.15120,26373,121551,3988,559779,0.85227,21.23,2.414
UN,Chilean,UN Chilean,Female,21,40,0.03131,0.14490,22385,103595,3244,438228,0.85300,19.58,2.431
UN,Chilean,UN Chilean,Female,21,45,0.03283,0.15156,19142,88366,2901,334633,0.84004,17.48,2.469
UN,Chilean,UN Chilean,Female,21,50,0.03766,0.17214,16241,74231,2796,246267,0.80850,15.16,2.506
UN,Chilean,UN Chilean,Female,21,55,0.04820,0.21515,13445,60016,2893,172036,0.75962,12.80,2.508
UN,Chilean,UN Chilean,Female,21,60,0.06271,0.27092,10552,45589,2859,112020,0.69266,10.62,2.491
UN,Chilean,UN Chilean,Female,21,65,0.08543,0.35063,7694,31578,2698,66431,0.60981,8.63,2.446
UN,Chilean,UN Chilean,Female,21,70,0.11401,0.43944,4996,19257,2195,34853,0.50994,6.98,2.393
UN,Chilean,UN Chilean,Female,21,75,0.15670,0.54947,2801,9820,1539,15597,0.41533,5.57,2.282
UN,Chilean,UN Chilean,Female,21,80,0.19567,0.63248,1262,4078,798,5777,0.32569,4.58,2.205
UN,Chilean,UN Chilean,Female,21,85,0.25486,0.73006,464,1328,339,1699,0.23595,3.66,2.075
UN,Chilean,UN Chilean,Female,21,90,0.32442,0.81231,125,313,102,370,0.16297,2.96,1.927
UN,Chilean,UN Chilean,Female,21,95,0.40248,0.87503,23,51,21,57,0.10872,2.43,1.771
UN,Chilean,UN Chilean,Female,21,100,0.48571,0.91871,3,6,3,6,0.07143,2.03,1.616
UN,Chilean,UN Chilean,Female,21,105,0.56978,0.94703,0,0,0,0,0.04729,1.74,1.475
UN,Chilean,UN Chilean,Female,21,110,0.65006,0.96456,0,0,0,0,0.03223,1.53,1.355
UN,Chilean,UN Chilean,Female,21,115,0.72264,0.97519,0,0,0,0,0.02299,1.38,1.257
UN,Chilean,UN Chilean,Female,21,120,0.78499,0.98163,0,0,0,0,0.01731,1.27,1.180
UN,Chilean,UN Chilean,Female,21,125,0.83624,0.98559,0,0,0,0,0.01384,1.19,1.123
UN,Chilean,UN Chilean,Female,21,130,0.88328,1.00000,0,0,0,0,,1.13,1.132
UN,Chilean,UN Chilean,Female,22,0,0.37119,0.29904,100000,80563,29904,2200000,0.63749,22.00,0.350
UN,Chilean,UN Chilean,Female,22,1,0.06581,0.22361,70096,238183,15674,2119437,0.82040,30.24,1.308
UN,Chilean,UN Chilean,Female,22,5,0.01405,0.06752,54422,261500,3675,1881254,0.94610,34.57,2.112
UN,Chilean,UN Chilean,Female,22,10,0.01059,0.05164,50748,247405,2621,1619754,0.93193,31.92,2.583
UN,Chilean,UN Chilean,Female,22,15,0.01896,0.09082,48127,230564,4371,1372349,0.88812,28.52,2.696
UN,Chilean,UN Chilean,Female,22,20,0.02749,0.12866,43756,204769,5630,1141785,0.86621,26.09,2.511
UN,Chilean,UN Chilean,Female,22,25,0.02952,0.13735,38127,177373,5237,937016,0.85758,24.58,2.468
UN,Chilean,UN Chilean,Female,22,30,0.03173,0.14675,32890,152111,4827,759642,0.85346,23.10,2.444
UN,Chilean,UN Chilean,Female,22,35,0.03134,0.14497,28063,129820,4068,607532,0.85793,21.65,2.420
UN,Chilean,UN Chilean,Female,22,40,0.03010,0.13973,23995,111376,3353,477712,0.85790,19.91,2.435
UN,Chilean,UN Chilean,Female,22,45,0.03174,0.14690,20642,95550,3032,366335,0.84458,17.75,2.474
UN,Chilean,UN Chilean,Female,22,50,0.03657,0.16759,17610,80699,2951,270785,0.81318,15.38,2.510
UN,Chilean,UN Chilean,Female,22,55,0.04696,0.21024,14658,65623,3082,190086,0.76465,12.97,2.512
UN,Chilean,UN Chilean,Female,22,60,0.06130,0.26572,11577,50179,3076,124463,0.69789,10.75,2.495
UN,Chilean,UN Chilean,Female,22,65,0.08382,0.34531,8501,35019,2935,74285,0.61507,8.74,2.451
UN,Chilean,UN Chilean,Female,22,70,0.11216,0.43411,5565,21539,2416,39265,0.51521,7.06,2.398
UN,Chilean,UN Chilean,Female,22,75,0.15445,0.54424,3149,11097,1714,17726,0.41999,5.63,2.288
UN,Chilean,UN Chilean,Female,22,80,0.19352,0.62841,1435,4661,902,6629,0.32926,4.62,2.211
UN,Chilean,UN Chilean,Female,22,85,0.25268,0.72703,533,1535,388,1968,0.23848,3.69,2.080
UN,Chilean,UN Chilean,Female,22,90,0.32237,0.81036,146,366,118,433,0.16452,2.98,1.932
UN,Chilean,UN Chilean,Female,22,95,0.40075,0.87397,28,60,24,67,0.10953,2.44,1.774
UN,Chilean,UN Chilean,Female,22,100,0.48448,0.91825,3,7,3,7,0.07176,2.04,1.619
UN,Chilean,UN Chilean,Female,22,105,0.56915,0.94690,0,0,0,0,0.04736,1.75,1.477
UN,Chilean,UN Chilean,Female,22,110,0.65004,0.96458,0,0,0,0,0.03219,1.53,1.355
UN,Chilean,UN Chilean,Female,22,115,0.72316,0.97527,0,0,0,0,0.02291,1.38,1.256
UN,Chilean,UN Chilean,Female,22,120,0.78594,0.98173,0,0,0,0,0.01722,1.27,1.179
UN,Chilean,UN Chilean,Female,22,125,0.83747,0.98569,0,0,0,0,0.01375,1.19,1.121
UN,Chilean,UN Chilean,Female,22,130,0.88389,1.00000,0,0,0,0,,1.13,1.131
UN,Chilean,UN Chilean,Female,23,0,0.36026,0.29190,100000,81026,29190,2300000,0.64710,23.00,0.350
UN,Chilean,UN Chilean,Female,23,1,0.06235,0.21356,70810,242526,15122,2218974,0.82883,31.34,1.308
UN,Chilean,UN Chilean,Female,23,5,0.01327,0.06389,55688,268170,3558,1976448,0.94900,35.49,2.114
UN,Chilean,UN Chilean,Female,23,10,0.01001,0.04887,52130,254493,2548,1708278,0.93558,32.77,2.584
UN,Chilean,UN Chilean,Female,23,15,0.01790,0.08594,49582,238100,4261,1453785,0.89404,29.32,2.698
UN,Chilean,UN Chilean,Female,23,20,0.02597,0.12196,45321,212871,5527,1215685,0.87296,26.82,2.516
UN,Chilean,UN Chilean,Female,23,25,0.02798,0.13065,39793,185827,5199,1002814,0.86427,25.20,2.473
UN,Chilean,UN Chilean,Female,23,30,0.03017,0.14006,34594,160605,4845,816987,0.85985,23.62,2.448
UN,Chilean,UN Chilean,Female,23,35,0.02995,0.13905,29749,138096,4137,656382,0.86331,22.06,2.426
UN,Chilean,UN Chilean,Female,23,40,0.02896,0.13481,25612,119220,3453,518285,0.86258,20.24,2.439
UN,Chilean,UN Chilean,Female,23,45,0.03069,0.14245,22159,102837,3157,399065,0.84894,18.01,2.478
UN,Chilean,UN Chilean,Female,23,50,0.03553,0.16321,19003,87302,3101,296228,0.81772,15.59,2.513
UN,Chilean,UN Chilean,Female,23,55,0.04577,0.20548,15901,71389,3267,208926,0.76955,13.14,2.515
UN,Chilean,UN Chilean,Female,23,60,0.05994,0.26064,12634,54937,3293,137537,0.70300,10.89,2.500
UN,Chilean,UN Chilean,Female,23,65,0.08226,0.34010,9341,38621,3177,82600,0.62025,8.84,2.455
UN,Chilean,UN Chilean,Female,23,70,0.11035,0.42885,6164,23954,2643,43980,0.52043,7.13,2.402
UN,Chilean,UN Chilean,Female,23,75,0.15224,0.53906,3521,12467,1898,20025,0.42462,5.69,2.293
UN,Chilean,UN Chilean,Female,23,80,0.19140,0.62435,1623,5294,1013,7559,0.33282,4.66,2.216
UN,Chilean,UN Chilean,Female,23,85,0.25051,0.72399,610,1762,441,2265,0.24102,3.72,2.086
UN,Chilean,UN Chilean,Female,23,90,0.32033,0.80839,168,425,136,504,0.16610,2.99,1.937
UN,Chilean,UN Chilean,Female,23,95,0.39901,0.87288,32,71,28,79,0.11036,2.45,1.778
UN,Chilean,UN Chilean,Female,23,100,0.48321,0.91776,4,8,4,8,0.07212,2.04,1.621
UN,Chilean,UN Chilean,Female,23,105,0.56845,0.94675,0,1,0,1,0.04745,1.75,1.478
UN,Chilean,UN Chilean,Female,23,110,0.64994,0.96459,0,0,0,0,0.03216,1.53,1.355
UN,Chilean,UN Chilean,Female,23,115,0.72359,0.97534,0,0,0,0,0.02283,1.38,1.256
UN,Chilean,UN Chilean,Female,23,120,0.78678,0.98182,0,0,0,0,0.01713,1.27,1.178
UN,Chilean,UN Chilean,Female,23,125,0.83857,0.98578,0,0,0,0,0.01368,1.19,1.120
UN,Chilean,UN Chilean,Female,23,130,0.88449,1.00000,0,0,0,0,,1.13,1.131
UN,Chilean,UN Chilean,Female,24,0,0.34976,0.28497,100000,81477,28497,2400000,0.65644,24.00,0.350
UN,Chilean,UN Chilean,Female,24,1,0.05911,0.20398,71503,246745,14585,2318523,0.83680,32.43,1.308
UN,Chilean,UN Chilean,Female,24,5,0.01254,0.06050,56918,274656,3444,2071778,0.95171,36.40,2.116
UN,Chilean,UN Chilean,Female,24,10,0.00947,0.04628,53474,261393,2475,1797122,0.93900,33.61,2.585
UN,Chilean,UN Chilean,Female,24,15,0.01691,0.08137,50999,245449,4150,1535729,0.89960,30.11,2.699
UN,Chilean,UN Chilean,Female,24,20,0.02454,0.11566,46850,220807,5419,1290279,0.87931,27.54,2.520
UN,Chilean,UN Chilean,Female,24,25,0.02653,0.12433,41431,194159,5151,1069472,0.87061,25.81,2.477
UN,Chilean,UN Chilean,Female,24,30,0.02870,0.13373,36280,169036,4852,875313,0.86592,24.13,2.452
UN,Chilean,UN Chilean,Female,24,35,0.02865,0.13342,31428,146372,4193,706277,0.86844,22.47,2.432
UN,Chilean,UN Chilean,Female,24,40,0.02787,0.13010,27235,127115,3543,559905,0.86707,20.56,2.443
UN,Chilean,UN Chilean,Female,24,45,0.02970,0.13816,23691,110217,3273,432790,0.85314,18.27,2.483
UN,Chilean,UN Chilean,Female,24,50,0.03452,0.15897,20418,94031,3246,322573,0.82211,15.80,2.517
UN,Chilean,UN Chilean,Female,24,55,0.04462,0.20086,17172,77304,3449,228542,0.77431,13.31,2.519
UN,Chilean,UN Chilean,Female,24,60,0.05862,0.25569,13723,59857,3509,151238,0.70800,11.02,2.504
UN,Chilean,UN Chilean,Female,24,65,0.08073,0.33497,10214,42379,3421,91381,0.62535,8.95,2.460
UN,Chilean,UN Chilean,Female,24,70,0.10859,0.42365,6793,26502,2878,49002,0.52560,7.21,2.407
UN,Chilean,UN Chilean,Female,24,75,0.15006,0.53392,3915,13929,2090,22501,0.42922,5.75,2.299
UN,Chilean,UN Chilean,Female,24,80,0.18932,0.62030,1825,5979,1132,8572,0.33638,4.70,2.222
UN,Chilean,UN Chilean,Female,24,85,0.24837,0.72094,693,2011,499,2593,0.24357,3.74,2.091
UN,Chilean,UN Chilean,Female,24,90,0.31828,0.80639,193,490,156,582,0.16770,3.01,1.941
UN,Chilean,UN Chilean,Female,24,95,0.39725,0.87177,37,82,33,92,0.11121,2.46,1.782
UN,Chilean,UN Chilean,Female,24,100,0.48191,0.91725,5,9,4,10,0.07249,2.05,1.624
UN,Chilean,UN Chilean,Female,24,105,0.56770,0.94659,0,1,0,1,0.04756,1.75,1.479
UN,Chilean,UN Chilean,Female,24,110,0.64977,0.96459,0,0,0,0,0.03214,1.53,1.355
UN,Chilean,UN Chilean,Female,24,115,0.72394,0.97540,0,0,0,0,0.02276,1.38,1.255
UN,Chilean,UN Chilean,Female,24,120,0.78752,0.98189,0,0,0,0,0.01705,1.27,1.178
UN,Chilean,UN Chilean,Female,24,125,0.83956,0.98585,0,0,0,0,0.01361,1.19,1.119
UN,Chilean,UN Chilean,Female,24,130,0.88508,1.00000,0,0,0,0,,1.13,1.130
UN,Chilean,UN Chilean,Female,25,0,0.33966,0.27823,100000,81915,27823,2500000,0.66552,25.00,0.350
UN,Chilean,UN Chilean,Female,25,1,0.05606,0.19485,72177,250845,14064,2418085,0.84435,33.50,1.308
UN,Chilean,UN Chilean,Female,25,5,0.01185,0.05731,58113,280966,3330,2167240,0.95426,37.29,2.118
UN,Chilean,UN Chilean,Female,25,10,0.00896,0.04385,54783,268114,2402,1886274,0.94222,34.43,2.586
UN,Chilean,UN Chilean,Female,25,15,0.01598,0.07706,52380,252622,4037,1618160,0.90484,30.89,2.701
UN,Chilean,UN Chilean,Female,25,20,0.02321,0.10972,48344,228584,5304,1365538,0.88531,28.25,2.524
UN,Chilean,UN Chilean,Female,25,25,0.02517,0.11835,43039,202368,5094,1136955,0.87664,26.42,2.481
UN,Chilean,UN Chilean,Female,25,30,0.02732,0.12771,37946,177404,4846,934586,0.87166,24.63,2.457
UN,Chilean,UN Chilean,Female,25,35,0.02741,0.12805,33100,154636,4238,757182,0.87336,22.88,2.437
UN,Chilean,UN Chilean,Female,25,40,0.02684,0.12559,28861,135053,3625,602546,0.87137,20.88,2.447
UN,Chilean,UN Chilean,Female,25,45,0.02874,0.13404,25237,117682,3383,467493,0.85720,18.52,2.487
UN,Chilean,UN Chilean,Female,25,50,0.03355,0.15486,21854,100877,3384,349811,0.82639,16.01,2.520
UN,Chilean,UN Chilean,Female,25,55,0.04350,0.19636,18470,83363,3627,248935,0.77897,13.48,2.523
UN,Chilean,UN Chilean,Female,25,60,0.05734,0.25085,14843,64937,3723,165572,0.71291,11.15,2.508
UN,Chilean,UN Chilean,Female,25,65,0.07925,0.32993,11120,46294,3669,100635,0.63037,9.05,2.464
UN,Chilean,UN Chilean,Female,25,70,0.10686,0.41852,7451,29182,3118,54341,0.53071,7.29,2.411
UN,Chilean,UN Chilean,Female,25,75,0.14793,0.52881,4333,15487,2291,25158,0.43380,5.81,2.305
UN,Chilean,UN Chilean,Female,25,80,0.18726,0.61626,2041,6718,1258,9671,0.33994,4.74,2.227
UN,Chilean,UN Chilean,Female,25,85,0.24624,0.71788,783,2284,562,2953,0.24614,3.77,2.096
UN,Chilean,UN Chilean,Female,25,90,0.31625,0.80439,221,562,178,669,0.16931,3.03,1.946
UN,Chilean,UN Chilean,Female,25,95,0.39549,0.87065,43,95,38,107,0.11208,2.47,1.786
UN,Chilean,UN Chilean,Female,25,100,0.48058,0.91673,6,11,5,11,0.07287,2.05,1.627
UN,Chilean,UN Chilean,Female,25,105,0.56692,0.94641,0,1,0,1,0.04767,1.75,1.481
UN,Chilean,UN Chilean,Female,25,110,0.64956,0.96458,0,0,0,0,0.03213,1.53,1.356
UN,Chilean,UN Chilean,Female,25,115,0.72422,0.97545,0,0,0,0,0.02271,1.38,1.255
UN,Chilean,UN Chilean,Female,25,120,0.78818,0.98196,0,0,0,0,0.01698,1.27,1.177
UN,Chilean,UN Chilean,Female,25,125,0.84047,0.98592,0,0,0,0,0.01355,1.19,1.118
UN,Chilean,UN Chilean,Female,25,130,0.88566,1.00000,0,0,0,0,,1.13,1.129
UN,Chilean,UN Chilean,Female,26,0,0.32991,0.27166,100000,82342,27166,2600000,0.67437,26.00,0.350
UN,Chilean,UN Chilean,Female,26,1,0.05319,0.18611,72834,254842,13555,2517658,0.85152,34.57,1.308
UN,Chilean,UN Chilean,Female,26,5,0.01121,0.05431,59279,287119,3220,2262815,0.95664,38.17,2.119
UN,Chilean,UN Chilean,Female,26,10,0.00848,0.04157,56059,274671,2330,1975696,0.94523,35.24,2.587
UN,Chilean,UN Chilean,Female,26,15,0.01511,0.07302,53729,259629,3923,1701025,0.90978,31.66,2.702
UN,Chilean,UN Chilean,Female,26,20,0.02195,0.10411,49805,236206,5185,1441396,0.89099,28.94,2.527
UN,Chilean,UN Chilean,Female,26,25,0.02389,0.11267,44620,210456,5027,1205190,0.88239,27.01,2.485
UN,Chilean,UN Chilean,Female,26,30,0.02601,0.12200,39593,185705,4830,994733,0.87709,25.12,2.462
UN,Chilean,UN Chilean,Female,26,35,0.02623,0.12292,34762,162879,4273,809029,0.87810,23.27,2.441
UN,Chilean,UN Chilean,Female,26,40,0.02585,0.12126,30489,143024,3697,646149,0.87550,21.19,2.451
UN,Chilean,UN Chilean,Female,26,45,0.02783,0.13007,26792,125217,3485,503125,0.86113,18.78,2.491
UN,Chilean,UN Chilean,Female,26,50,0.03261,0.15088,23307,107828,3517,377908,0.83053,16.21,2.524
UN,Chilean,UN Chilean,Female,26,55,0.04243,0.19198,19791,89555,3799,270080,0.78350,13.65,2.526
UN,Chilean,UN Chilean,Female,26,60,0.05609,0.24611,15991,70166,3936,180525,0.71772,11.29,2.512
UN,Chilean,UN Chilean,Female,26,65,0.07779,0.32497,12056,50360,3918,110359,0.63533,9.15,2.468
UN,Chilean,UN Chilean,Female,26,70,0.10516,0.41344,8138,31995,3365,59999,0.53579,7.37,2.416
UN,Chilean,UN Chilean,Female,26,75,0.14583,0.52372,4773,17142,2500,28004,0.43836,5.87,2.310
UN,Chilean,UN Chilean,Female,26,80,0.18522,0.61222,2273,7515,1392,10861,0.34351,4.78,2.232
UN,Chilean,UN Chilean,Female,26,85,0.24413,0.71480,882,2581,630,3346,0.24872,3.80,2.101
UN,Chilean,UN Chilean,Female,26,90,0.31422,0.80236,251,642,202,765,0.17094,3.04,1.951
UN,Chilean,UN Chilean,Female,26,95,0.39372,0.86951,50,110,43,123,0.11296,2.48,1.790
UN,Chilean,UN Chilean,Female,26,100,0.47923,0.91620,6,12,6,13,0.07326,2.06,1.629
UN,Chilean,UN Chilean,Female,26,105,0.56611,0.94622,1,1,1,1,0.04780,1.75,1.482
UN,Chilean,UN Chilean,Female,26,110,0.64929,0.96455,0,0,0,0,0.03213,1.53,1.356
UN,Chilean,UN Chilean,Female,26,115,0.72445,0.97550,0,0,0,0,0.02266,1.38,1.255
UN,Chilean,UN Chilean,Female,26,120,0.78878,0.98203,0,0,0,0,0.01692,1.27,1.176
UN,Chilean,UN Chilean,Female,26,125,0.84131,0.98599,0,0,0,0,0.01349,1.19,1.118
UN,Chilean,UN Chilean,Female,26,130,0.88623,1.00000,0,0,0,0,,1.13,1.128
UN,Chilean,UN Chilean,Female,27,0,0.32050,0.26524,100000,82759,26524,2700000,0.68299,27.00,0.350
UN,Chilean,UN Chilean,Female,27,1,0.05048,0.17776,73476,258736,13061,2617241,0.85833,35.62,1.308
UN,Chilean,UN Chilean,Female,27,5,0.01061,0.05149,60414,293117,3111,2358504,0.95890,39.04,2.121
