"ISO.Code","Country.Name","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5"
"CRI","Costa Rica",134.1143,138.5262,141.4631,141.6769,138.4658,132.8161,125.9089,118.931,112.0582,105.6235,100.7508,98.3272,97.7168,97.6279,97.0955,95.5983,93.029,89.7214,86.4846,83.6529,80.2435,75.5181,69.7134,63.2786,56.6823,49.9571,43.3887,37.5439,32.8641,29.4539,27.2641,26.0922,25.6422,25.4534,25.1989,24.6484,23.6564,22.3765,21.0348,19.7944,18.7436,17.9391,17.3403,16.9008,16.6211,16.4195,16.2222,15.9707,15.5693,15.0187,14.4006,13.8128,13.3211,12.9166,12.6174,12.3934,12.2279,12.0801,11.9072,11.659,11.3858,11.0473,10.677,10.3028,9.9831,9.7228,9.5336,9.3956,9.2996,9.2222
"CIV","Cote d'Ivoire",NA,NA,NA,NA,NA,381.0872,371.7599,362.8021,354.4041,345.7212,337.2626,329.1063,321.0788,313.2685,305.5984,297.7268,290.2366,282.7009,275.2131,267.7309,259.9811,252.2186,243.8223,234.9866,225.8525,216.5054,207.6556,199.503,192.2105,185.7832,180.5261,176.1595,172.5988,169.7731,167.5658,165.819,164.5916,163.9213,163.7667,163.7746,164.068,164.2263,164.406,164.4841,164.1756,163.5103,162.2602,160.6122,158.5748,156.1696,153.4104,150.2455,146.8488,143.3651,139.7818,135.9905,132.3112,128.4948,124.5633,120.0346,116.1844,112.6858,109.505,106.0479,102.4411,99.2131,96.4026,93.5532,90.3909,87.0714
"HRV","Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6409,25.0396,23.5066,22.0268,20.5672,19.1686,17.8304,16.5561,15.3895,14.3796,13.4976,12.7753,12.1321,11.5991,11.1225,10.6754,10.2807,9.9049,9.5395,9.154,8.7993,8.4456,8.0537,7.6828,7.3314,7.002,6.669,6.4013,6.1534,5.9373,5.7503,5.6124,5.5098,5.4368,5.3774,5.3354,5.3103,5.2705,5.2221
"CUB","Cuba",NA,NA,NA,NA,NA,NA,NA,NA,63.5706,61.2314,59.0286,56.875,54.8283,52.9249,50.948,48.9453,47.0691,45.2864,43.4616,41.756,40.1254,38.5024,36.9178,35.1265,33.3269,31.6113,30.0286,28.5716,27.1445,25.8464,24.5978,23.4528,22.3723,21.3591,20.3445,19.3963,18.48,17.6189,16.7721,15.9944,15.2421,14.5261,13.8868,13.2436,12.6611,12.1163,11.5841,11.1018,10.6538,10.2108,9.8161,9.4359,9.0574,8.7184,8.4197,8.1297,7.8643,7.5931,7.3665,7.1603,6.9674,6.7832,6.6038,6.4443,6.2914,6.1488,6.0188,5.8954,5.7669,5.6427
"CYP","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0056,38.9739,36.3111,33.5318,30.5234,27.5325,24.9365,22.9421,21.6066,20.7834,20.1576,19.255,17.8929,16.3074,14.7799,13.4985,12.6994,12.42,12.3705,12.267,12.0569,11.6491,11.0809,10.4236,9.8159,9.2203,8.6675,8.093,7.5785,7.1167,6.6765,6.2987,5.9443,5.5972,5.2561,4.9245,4.6066,4.3198,4.0559,3.8211,3.6058,3.4172,3.2515,3.0998,2.9613,2.827,2.704,2.5899,2.4851
"CZE","Czechia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3629,16.9085,16.5558,16.2943,16.025,15.6372,15.1459,14.6435,14.189,13.6897,13.1045,12.3644,11.5048,10.5138,9.5106,8.5665,7.7616,7.0568,6.5091,6.0794,5.7686,5.5257,5.3039,5.0724,4.8358,4.5984,4.3614,4.1393,3.9415,3.7716,3.6382,3.5464,3.4959,3.4866,3.503,3.5259,3.5444,3.5469,3.5282
"PRK","Democratic People's Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4021,37.9182,38.5018,40.2396,43.0977,47.289,52.7206,59.1527,65.9023,72.5299,77.8881,80.8639,80.8931,77.9191,72.231,64.6211,56.2428,48.5811,42.4521,38.3868,36.2254,35.5608,35.4108,34.9804,34.0297,32.5013,30.5065,28.3775,26.4215,24.7255,23.2761,22.0846,21.0198,20.0488,19.1299
"COD","Democratic Republic of the Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.1048,257.8028,254.2787,250.6908,247.3367,243.422,239.6231,235.563,231.7273,228.0428,224.1209,220.5702,217.1715,213.9546,210.8791,207.9186,205.2927,202.7241,200.4042,198.2426,195.9312,193.6749,191.4348,189.5028,187.6058,185.7202,183.9747,181.6509,179.2326,176.1156,172.5428,168.6118,164.3069,159.7269,154.9348,149.9708,145.1758,140.359,135.6663,131.1669,126.7808,122.6435,118.514,114.7601,111.1082,107.487,104.2162,100.8457,97.4386,94.2967,91.2789
"DNK","Denmark",38.4998,37.8279,37.0409,36.0095,34.7362,33.3316,32.018,30.8255,29.8558,29.1452,28.5514,27.932,27.2273,26.3864,25.4047,24.3017,23.0764,21.8768,20.8421,20.0299,19.2148,18.2222,17.1118,16.0307,15.0273,14.1263,13.364,12.6876,12.1516,11.7028,11.3605,11.1028,10.9245,10.8488,10.8691,10.9445,11.0114,11.0244,10.8899,10.5876,10.0926,9.4904,8.8168,8.2186,7.7133,7.2728,6.9488,6.7075,6.5397,6.4317,6.3428,6.247,6.1331,5.9728,5.7752,5.5509,5.313,5.0798,4.8726,4.7054,4.596,4.5582,4.5656,4.5914,4.6246,4.6328,4.6096,4.5197,4.4093,4.2867
"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.2141,177.1262,172.1237,167.2362,162.8492,158.3154,154.0586,149.549,145.4721,141.3835,137.6246,134.0845,130.8302,127.8949,125.2601,123.0224,120.9995,119.4995,118.2157,116.799,115.3877,113.7676,112.023,109.9799,107.7205,105.3817,102.8031,100.3099,97.6954,94.9959,92.3769,89.7169,87.2228,84.6216,82.2,79.8118,77.3528,75.171,72.9069,70.6888,68.4259,66.2093,64.2318,62.3285
"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.6836,129.2495,117.7699,107.4539,98.0042,89.4302,81.6408,74.5922,68.1826,62.3806,57.1647,52.3933,48.1556,44.3037,40.7802,37.6485,34.8352,32.3089,30.0971,28.1281,26.351,24.8433,23.4833,22.3413,21.3094,20.423,19.6827,19.042,18.497,18.0574,17.7132,17.4443,17.2548,17.1371,17.0943,17.1268,17.2215,17.3835,17.6164,17.9122,18.2761,18.71,19.2293,19.8303,20.5035,21.2588,22.0989,23.0314,24.0627,25.1592,26.3724,27.6607,29.0328,30.4989,32.0142,33.5466,35.0857,36.5433,37.9675,39.2347
"DOM","Dominican Republic",151.5034,151.7278,151.9697,152.2942,152.6132,152.9475,153.1369,153.0924,153.0187,152.5325,151.7075,150.5011,148.8523,146.8462,144.4367,141.8472,139.094,136.2479,133.4961,130.6385,127.6085,124.2977,120.75,117.1084,113.2809,109.3843,105.5477,101.9023,98.3594,95.085,91.8041,88.7017,85.6929,82.7645,79.9111,77.1608,74.4539,71.8288,69.2582,66.7103,64.282,61.7812,59.3966,56.9933,54.7101,52.4846,50.4514,48.5958,46.8843,45.4043,44.0719,42.8973,41.9487,41.0607,40.3038,39.6181,39.0179,38.4918,38.0706,37.6139,37.167,36.7564,36.246,35.6212,34.9291,34.1457,33.3052,32.4052,31.5049,30.5687
"ECU","Ecuador",NA,NA,NA,NA,NA,216.5842,209.6092,202.8577,196.6289,190.5994,185.1498,179.4488,174.2566,169.3852,164.9905,160.8945,157.2333,153.9948,151.2061,148.2993,145.3331,141.8609,137.8468,133.2344,127.9779,122.5117,117.2141,112.2608,107.4742,102.8688,98.3263,93.6357,88.8135,83.9919,79.4442,75.1357,71.2255,67.709,64.5953,61.6647,58.7845,56.0004,53.1664,50.3041,47.3923,44.5271,41.6995,39.0431,36.5278,34.2926,32.2499,30.4905,28.9989,27.6657,26.5004,25.4314,24.3905,23.3544,22.3537,21.3486,20.3966,19.4887,18.6526,17.9293,17.3145,16.8234,16.4255,16.1257,15.8539,15.5467
"EGY","Egypt",NA,NA,NA,NA,NA,358.6085,349.2982,339.8393,330.7148,321.3946,311.7565,301.8321,291.804,281.8587,272.5927,264.3198,257.3878,251.7359,247.3274,243.4513,239.8873,236.3944,232.2209,226.9152,220.0836,211.9014,202.8244,193.3731,183.7648,174.359,165.2277,156.0622,146.7382,137.2197,127.4237,117.8535,109.0454,101.4773,95.1373,89.933,85.4622,81.343,77.3839,73.4646,69.4455,65.4429,61.5276,57.8192,54.2972,51.1306,48.2441,45.5831,43.1972,41.026,39.1277,37.4088,35.8462,34.3149,32.9381,31.5879,30.2692,29.0336,27.8355,26.721,25.6867,24.748,23.8537,23.0315,22.2369,21.4763
"SLV","El Salvador",NA,NA,NA,NA,NA,215.6566,211.2384,206.5909,202.1184,197.9078,193.8456,189.9729,186.0508,182.3254,178.6167,175.1634,171.8384,168.5454,165.2005,161.8108,158.5919,155.2928,151.6555,147.9917,143.8476,139.449,134.6986,129.7956,124.505,119.1524,113.6298,107.8968,102.0872,96.2847,90.6506,85.3017,80.3924,75.8531,71.6145,67.8125,64.2295,60.83,57.528,54.3909,51.3166,48.3459,45.5112,42.7848,40.3046,38.017,35.8586,33.961,32.1602,30.4433,28.8375,27.3202,25.9061,24.5806,23.358,22.2144,21.128,20.1312,19.1792,18.3442,17.569,16.8742,16.2361,15.6524,15.1229,14.6113
"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.088,203.086,199.4146,196.019,193.2619,190.9314,189.2318,187.8253,186.5598,185.3827,184.0355,182.7383,181.4455,179.9768,178.1795,175.6452,172.4963,168.7964,164.781,160.3933,155.867,151.4962,146.7819,141.911,136.9662,132.1489,127.5298,122.8207,118.7008,114.7619,111.0577,107.2588,103.9035,100.358,97.0737,93.6934,90.5523,87.8333
"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.0963,227.5129,222.7998,218.5013,214.659,211.3197,208.3781,205.361,202.4389,199.5054,196.1578,192.6567,188.6882,184.1769,178.9344,172.9164,166.2887,158.7397,150.632,142.0643,133.4435,125.174,117.522,110.5821,104.429,98.9465,94.0514,89.5538,85.4358,81.6362,78.1153,74.8029,71.7192,68.8375,66.1521,63.6829,61.4046,59.2651,57.2794,55.3648,53.525,51.7842,50.1261,48.5092,46.9532,45.5511
"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.273,24.3672,23.5113,22.7133,22.0055,21.4261,20.9517,20.5672,20.2557,20.0152,19.8313,19.6422,19.3845,18.9605,18.3421,17.4909,16.4775,15.3892,14.2973,13.2241,12.2044,11.2009,10.258,9.3968,8.5723,7.8483,7.1537,6.5385,5.9745,5.4729,5.0285,4.6322,4.2849,3.9802,3.7051,3.4552,3.2226,3.0079,2.8085,2.6298
"SWZ","Eswatini",250.2182,247.0337,243.8337,241.0156,238.303,235.3618,232.1529,229.0097,225.8094,222.5754,219.116,215.5009,211.77,208.0005,204.0735,199.967,195.8944,191.3858,187.0814,182.6057,178.0631,173.0379,167.5311,161.6842,155.6164,149.3835,143.2377,137.2445,131.4246,125.9456,120.383,114.6717,108.912,103.1177,97.3937,92.0161,86.9585,82.2782,78.2778,75.0893,73.1029,72.604,74.2271,77.9126,83.2214,89.5568,95.639,101.4088,106.6744,111.5037,115.7849,118.877,120.567,121.9892,122.5842,122.6178,114.2013,110.2508,108.4734,102.0019,91.8667,82.3196,76.3585,73.3312,72.2258,64.1422,63.7254,67.1144,59.8407,53.797
"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.3957,260.1078,259.5575,259.339,258.8842,258.4465,258.1756,257.7773,257.5655,257.3568,257.1396,256.7852,256.0527,254.6792,252.841,250.1513,246.8013,242.8614,238.6017,234.1034,229.558,225.2856,221.172,217.1453,212.5974,207.6075,202.1044,196.0348,189.4013,182.6022,175.7897,169.1364,162.8108,156.7459,150.6284,144.3721,137.8939,131.1785,124.3819,117.7711,111.4341,105.399,99.8054,94.4814,89.5138,84.8367,80.4434,76.2706,72.2799,68.5615,65.0213,61.7653,58.8114,56.2392
"FJI","Fiji",148.1237,137.9888,128.6294,120.2947,112.7396,105.8714,99.7975,94.357,89.5752,85.2494,81.4164,77.904,74.9515,72.2178,69.8017,67.6682,65.8551,64.3938,63.1623,62.1479,61.3399,60.785,60.1853,59.4923,58.6619,57.4802,55.9529,54.1406,52.0116,49.7952,47.504,45.2213,43.0817,41.114,39.3067,37.8052,36.3401,34.9754,33.7258,32.4605,31.2365,30.1002,29.054,28.1244,27.3567,26.6887,26.1566,25.6942,25.2493,24.8324,24.4694,24.2105,24.0927,24.1516,24.4042,24.7674,25.1443,25.4416,25.6154,25.6544,25.5763,25.5045,25.5158,25.6536,25.9323,26.3297,26.815,27.3303,27.7299,27.8663
"FIN","Finland",47.8801,46.0825,44.4896,43.0073,41.4534,39.7307,37.9344,36.0396,34.0466,32.0797,30.0824,28.2863,26.7247,25.2724,23.9563,22.736,21.624,20.6446,19.7582,18.9414,18.1283,17.318,16.4646,15.5842,14.7017,13.7863,12.8281,11.8985,11.0163,10.2652,9.613,9.1064,8.683,8.4007,8.217,8.0998,8.0251,7.9522,7.8417,7.6734,7.4246,7.082,6.7197,6.3446,5.9829,5.672,5.4078,5.1894,5.0062,4.8436,4.7036,4.583,4.4728,4.3614,4.2494,4.1209,3.9707,3.8082,3.6345,3.4622,3.2981,3.1442,3.0067,2.8867,2.7926,2.7194,2.667,2.6363,2.6173,2.6053
"FRA","France",63.4453,59.295,55.2094,51.6717,48.0938,44.7306,41.734,38.8305,36.1623,33.924,31.9658,30.2759,28.8548,27.4586,26.1991,25.0795,24.0886,23.1465,22.254,21.416,20.4668,19.48,18.6208,17.9144,17.3574,16.8166,16.3121,15.7603,15.1198,14.5086,14.0058,13.5276,13.0383,12.5367,12.0942,11.713,11.3988,11.1493,10.8918,10.6123,10.2373,9.789,9.2315,8.5576,7.9065,7.3104,6.8597,6.5272,6.3031,6.1397,5.9967,5.8393,5.6526,5.4461,5.2449,5.0814,4.9577,4.8677,4.8013,4.7526,4.7084,4.6608,4.6087,4.5511,4.5123,4.5176,4.5676,4.6581,4.7775,4.881
"GAB","Gabon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.0865,129.5025,125.154,120.7263,116.5857,113.0283,109.7824,106.8077,104.3824,102.3991,100.6615,99.3097,98.2469,97.3182,96.5095,95.8361,95.2223,94.6625,94.0779,93.5084,92.6224,91.449,89.8838,88.1956,86.3606,84.3557,82.1586,79.7399,77.4517,74.8521,72.1068,69.3621,66.5121,64.1115,61.6053,59.198,56.8802,54.2826,51.3692,49.4372,47.7479,46.5523
"GMB","Gambia",NA,NA,NA,NA,NA,NA,402.5068,394.9753,387.4309,380.3029,373.2325,366.445,360.1291,353.6637,347.1445,340.7016,334.4634,328.1432,321.9271,315.649,309.1651,302.8993,296.2754,289.487,282.4861,275.989,269.1971,262.521,256.08,249.5896,243.2355,236.9152,230.1295,223.3999,216.5526,209.5748,202.3881,195.5749,188.982,182.6515,176.5064,170.5848,164.466,158.4348,152.3854,146.4965,140.6483,135.055,129.574,124.3734,119.3104,114.3518,109.5817,105.0319,100.5549,96.2774,92.2862,88.4402,84.8474,81.503,78.3879,75.404,72.6051,69.9183,67.4271,65.0242,62.7272,60.4788,58.3523,56.3502
"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.3627,74.666,72.0272,69.6339,67.2365,64.7984,62.5718,60.452,58.6131,56.9604,55.6039,54.6747,54.0342,53.5808,53.216,52.9204,52.5745,52.1871,51.7364,51.0601,50.1624,49.0169,47.4572,45.5744,43.3753,40.8573,38.1717,35.2443,32.2707,29.3395,26.5139,23.8509,21.4455,19.295,17.4463,15.877,14.576,13.5433,12.7558,12.17,11.7101,11.3875,11.1403,10.9143,10.6418
"DEU","Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6273,29.8109,28.9676,28.0808,27.1431,26.1308,24.9051,23.5009,22.0603,20.6317,19.2877,18.0275,16.8553,15.8036,14.8336,13.9619,13.1816,12.4909,11.8925,11.3111,10.7562,10.1618,9.5849,9.0208,8.4663,7.9913,7.5629,7.1695,6.8429,6.5584,6.3093,6.0859,5.9023,5.7415,5.5875,5.4539,5.3196,5.1884,5.0504,4.9197,4.7912,4.669,4.5548,4.4583,4.3798,4.3233,4.2797,4.2463,4.2245,4.2013,4.1691,4.1214
"GHA","Ghana",265.8008,259.6024,253.7595,248.0091,242.4885,237.2851,232.961,228.6201,224.9654,221.8632,219.3478,217.0622,215.4459,214.2583,213.4421,212.9901,212.9404,212.9617,213.0628,212.8387,212.1654,210.6889,208.3002,204.9377,200.633,195.6019,190.2849,185.237,180.9569,177.7172,175.383,173.8254,172.2294,170.1615,167.274,163.1811,158.0552,152.1824,146.1679,140.1848,134.9551,130.7877,127.4599,125.1193,123.2597,121.6071,119.6243,117.2178,114.2196,110.5903,106.5971,102.4719,98.5777,95.1986,92.3177,89.6614,87.1389,84.5805,81.7222,78.5329,75.1651,71.6787,68.3724,65.1938,62.3368,59.6334,57.1854,54.7709,52.6742,50.6965
"GRC","Greece",59.0444,60.2113,61.6604,63.0251,62.8262,59.6751,54.9801,51.0693,48.966,48.0067,47.5656,47.1789,46.157,44.3967,42.784,41.723,41.0405,39.923,38.167,36.0352,33.6097,31.4152,30.1038,29.7949,29.687,28.9105,27.5359,26.0018,24.5063,23.0276,21.4082,19.8401,18.6062,17.7418,16.9717,16.0449,14.9772,13.8937,12.8929,12.0119,11.2282,10.6235,10.1486,9.8163,9.513,9.1514,8.7538,8.3261,7.8484,7.3892,6.9169,6.424,5.9858,5.5876,5.217,4.8897,4.6084,4.4056,4.2824,4.2169,4.1916,4.2204,4.3183,4.4814,4.6499,4.7456,4.7278,4.5782,4.3233,4.0425
"GRD","Grenada",152.8552,151.5821,149.5214,146.194,141.9014,136.92,131.3747,125.3859,118.7844,111.6303,104.0525,96.0253,88.125,81.0301,75.079,70.3385,66.7931,64.1851,62.1137,60.3765,58.7629,57.1146,55.4276,53.6696,51.9351,50.1324,48.2866,46.3769,44.349,42.3277,40.3098,38.3085,36.3362,34.4165,32.6262,30.9632,29.38,27.9221,26.5653,25.2422,23.9767,22.7712,21.6363,20.6045,19.7052,18.9184,18.2718,17.7408,17.2891,16.9218,16.6203,16.359,16.1328,15.9472,15.8005,15.7103,15.6902,15.7305,15.8205,15.975,16.1884,16.4351,16.7045,16.9663,17.2204,17.4613,17.6872,17.8692,17.9506,17.8526
"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,246.5492,240.5321,234.5447,228.6659,223.3489,218.038,212.8317,207.8126,202.7376,197.7186,192.634,187.498,182.3281,177.184,172.0304,166.8973,161.8484,156.7783,151.869,147.0698,142.3516,137.4855,132.8033,128.0268,123.4044,118.8806,114.3585,109.9048,105.5113,101.2816,97.1103,93.1455,89.2204,85.5646,81.9544,78.4782,75.1112,71.9238,68.9166,66.1342,63.4285,60.9048,58.5038,56.2031,54.0348,52.0251,50.0331,48.1701,46.3537,44.6145,42.8812,41.2549,39.6005,38.0684,36.5163,35.0643,33.6849,32.3717,31.1646,30.0192,28.9869,27.9864,27.07
"GIN","Guinea",367.2249,367.2371,366.7327,366.0086,365.2976,364.2979,363.0381,361.4265,359.3594,357.3846,355.1099,352.7567,350.3209,347.7205,344.8921,342.0644,339.1164,336.2067,332.9609,329.7017,326.3124,323.1219,319.7391,316.1978,312.5207,308.4654,304.303,300.0607,295.5498,290.7989,286.2101,281.5322,276.8448,272.1485,267.3737,262.5737,258.0945,253.6442,249.0857,244.162,238.8516,233.0491,226.6074,220.0661,213.2764,206.4311,199.4525,192.5955,185.6665,178.5036,171.5571,164.8375,158.3508,152.2904,146.7966,141.9187,137.5605,133.6787,130.2858,127.3118,124.6451,122.1746,119.7629,117.5574,116.0249,114.0295,111.2861,109.2059,106.9932,104.642
"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.2951,248.7896,244.5129,240.2094,236.2486,231.9053,227.6069,223.1647,218.4737,213.6635,208.7253,203.7733,198.5589,193.5382,188.4004,182.9292,177.4,171.5268,165.3474,159.0374,152.5455,146.1547,139.7779,133.3245,127.0836,120.8601,115.0996,109.9123,105.1984,100.939,97.2741,93.6276,90.5459,87.4218,84.5127
"GUY","Guyana",165.6049,158.27,151.2732,143.9858,136.9957,130.0622,123.4425,116.9462,110.9973,105.6242,100.9381,96.8716,93.3606,90.3488,87.9501,86.0075,84.4574,83.3036,82.3607,81.6457,81.1506,80.8636,80.6511,80.4404,80.1615,79.8503,79.4489,78.9617,78.4737,77.8647,77.1585,76.469,75.6922,74.9252,74.104,73.2122,72.1572,71.0077,69.725,68.2737,66.731,65.0491,63.4039,61.6634,60.076,58.5053,57.1325,55.8086,54.3621,53.0689,51.7722,50.5399,49.3782,48.2369,47.2468,46.2422,45.2694,44.3488,43.5192,42.6061,41.7621,40.9549,40.0649,39.2117,38.2133,37.1579,36.104,35.1074,34.0036,32.9262
"HTI","Haiti",NA,NA,NA,NA,NA,NA,319.1432,313.9281,308.8971,304.1197,299.3182,294.7311,290.2308,285.8779,281.857,277.4619,272.9725,268.2641,263.5046,258.4685,253.3902,248.2133,243.0873,237.5588,231.9278,226.0704,220.4952,215.031,209.6534,204.4261,199.2879,194.2432,189.1664,184.2849,179.4669,174.8274,170.3418,165.8497,161.5482,157.2874,153.1309,148.9556,144.7621,140.4527,136.0383,131.5607,127.1797,122.7414,118.5978,114.6249,110.8407,107.3238,104.1534,101.2006,98.5089,96.093,93.8454,91.7419,89.6967,87.6839,213.1635,83.8426,81.9587,80.0552,78.182,76.24,74.099,72.0617,70.069,67.9929
"HND","Honduras",NA,NA,NA,NA,NA,NA,250.4239,241.9939,233.9272,226.2519,218.917,211.8782,204.9011,198.2203,191.6605,185.3023,179.1047,172.8018,166.7005,160.7931,154.8903,149.1744,143.4556,137.8109,132.3299,126.9054,121.6464,116.4934,111.4241,106.4589,101.6126,96.985,92.5455,88.1519,83.9847,79.978,76.2782,72.683,69.2629,66.0252,63.044,60.2076,57.5206,55.0455,52.7285,50.4825,48.3679,46.3097,62.1628,42.4516,40.6422,38.8676,37.0557,35.3344,33.7715,32.2678,30.8083,29.4482,28.1608,26.9598,25.8221,24.7787,23.8318,22.941,22.133,21.3123,20.6136,19.8882,19.252,18.5789
"HUN","Hungary",112.8559,92.4807,80.3997,74.7972,72.8771,72.7155,72.4119,70.8455,67.1409,62.8812,59.3365,56.6534,54.3174,52.3273,50.5887,49.0282,47.5732,46.3189,45.1121,43.8746,42.8062,42.0032,42.0609,42.6761,42.2537,39.6043,35.6556,32.2525,29.9966,28.2222,26.484,25.0436,24.351,24.4427,24.6102,24.1522,23.0933,21.805,20.5773,19.6169,19.003,18.4275,17.4514,16.031,14.6543,13.6859,13.0715,12.6419,12.2164,11.6972,11.0882,10.3996,9.7449,9.1343,8.6307,8.1774,7.8058,7.4284,7.0427,6.6864,6.4563,6.3129,6.1954,6.0611,5.8433,5.519,5.1179,4.6994,4.3014,3.955
"ISL","Iceland",32.2852,30.9957,29.8094,28.6738,27.6318,26.6858,25.8657,25.167,24.5669,24.0545,23.6207,23.2171,22.7818,22.2851,21.7251,21.0691,20.3798,19.6662,18.9527,18.2484,17.5652,16.8724,16.2012,15.4975,14.7953,14.0536,13.3119,12.5608,11.8504,11.1528,10.5287,9.9337,9.4378,9.006,8.5948,8.2731,7.9882,7.7354,7.4968,7.2312,6.9948,6.7456,6.4859,6.2158,5.9267,5.6474,5.3634,5.0874,4.8269,4.5763,4.3378,4.1164,3.9167,3.7298,3.5641,3.4082,3.2705,3.1454,3.0307,2.9238,2.8257,2.7327,2.6413,2.5621,2.4832,2.4092,2.335,2.2657,2.1929,2.1235
"IND","India",NA,NA,NA,261.4591,257.5373,253.4948,249.5859,245.5029,241.4608,237.924,234.4698,231.2442,228.2067,225.3335,222.6727,220.1219,217.6357,215.2698,213.0593,210.4953,207.6601,204.5562,201.1719,197.5848,193.7617,189.503,184.8394,179.6469,174.1129,168.5701,163.2606,158.2397,153.7008,149.4779,145.3522,141.4436,137.4778,133.4475,129.6085,125.778,122.1394,118.5556,115.0702,111.6006,108.0986,104.5989,101.1089,97.5116,93.9583,90.7948,87.0884,83.584,80.0725,76.7077,73.8945,70.637,67.6721,64.516,61.4584,58.4507,55.4055,52.5681,49.8295,47.1413,44.5786,42.118,39.8149,37.6339,35.5178,33.7261
"IDN","Indonesia",NA,304.9567,296.7116,288.4372,280.4685,272.5663,264.908,257.2994,250.0904,243.3145,236.8551,230.6927,224.7561,218.8697,213.1432,207.317,201.3791,195.3751,189.45,183.4507,177.6307,171.8089,166.309,160.9273,155.8538,150.8552,146.209,141.8016,137.5043,133.4185,129.3773,125.3892,121.3995,117.4972,113.5663,109.7459,105.9091,102.0794,98.1449,94.2566,90.2264,86.3221,82.3762,78.6226,74.9489,71.4465,68.1404,64.9901,62.0112,59.1351,56.5161,54.0664,51.7225,49.5296,53.4162,45.4518,43.5897,41.8839,40.1931,38.6493,37.1885,35.7656,34.4402,33.1254,31.8807,30.6667,29.4897,28.3963,27.3444,26.3952
